Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9,,,,,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9
,,,,,,,1627,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1628,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1629,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1630,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1631,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1632,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1633,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1634,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1635,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1636,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1637,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1638,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1639,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1640,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1641,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1642,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1643,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1644,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1645,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1646,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1647,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1648,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1649,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1650,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1651,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1652,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1653,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1654,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1655,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1656,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1657,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1658,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1659,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1660,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1661,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1662,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1663,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1664,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1665,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1666,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1667,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1668,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1669,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1670,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1671,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1672,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1673,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1674,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1675,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1676,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1677,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1678,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1679,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1680,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1681,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1682,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1683,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1684,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1685,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1686,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1687,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1688,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1689,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1690,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1691,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1692,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1693,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1694,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1695,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1696,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1697,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1698,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1699,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1700,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1701,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1702,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1703,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1704,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1705,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1706,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1707,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1708,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1709,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1710,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1711,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1712,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1713,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1714,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1715,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1716,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1717,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1718,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1719,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1720,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1721,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1722,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1723,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1724,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1725,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1726,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1727,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1728,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1729,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1730,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1731,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1732,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1733,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1734,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1735,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1736,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1737,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1738,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1739,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1740,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1741,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1742,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1743,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1744,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1745,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1746,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1747,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1748,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1749,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1750,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1751,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1752,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1753,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1754,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1755,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1756,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1757,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1758,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1759,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1760,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1761,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1762,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1763,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1764,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1765,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1766,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1767,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1768,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1769,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1770,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1771,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1772,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1773,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1774,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1775,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1776,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1777,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1778,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1779,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1780,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1781,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1782,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1783,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1784,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1785,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1786,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1787,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1788,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1789,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1790,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1791,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1792,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1793,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1794,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1795,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1796,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1797,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1798,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1799,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1800,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1801,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1802,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1803,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1804,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1805,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1806,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1807,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1808,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1809,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1810,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1811,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1812,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1813,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1814,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1815,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1816,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1817,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1818,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1819,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1820,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1821,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1822,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1823,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1824,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1825,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1826,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1827,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1828,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1829,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1830,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1831,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1832,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1833,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1834,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1835,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1836,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1837,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1838,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1839,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1840,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1841,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1842,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1843,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1844,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1845,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1846,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1847,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
,,,,,,,1848,105,100,82,275,362,594,375,187,46,,,,,,,,,,,,,
